id,mod_id,courseID,mod_type,name,order,childOrder,treelevel,chpModPar,seqModPar,vrtModPar,Framing ,Social ,LO.1,LO.2,LO.3,LO.4,LO.6,LO.7,LO.8,LO.9
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@704358ce9d794dfeb983db3f9f92200a,704358ce9d794dfeb983db3f9f92200a,MITxPRO+AMxB+1T2018,vertical,Materials and Length Scales,308,3,3,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,704358ce9d794dfeb983db3f9f92200a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@0e3c2d8cac1e44af8bd7fabc48f8d079,0e3c2d8cac1e44af8bd7fabc48f8d079,MITxPRO+AMxB+1T2018,html,,309,1,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,704358ce9d794dfeb983db3f9f92200a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@28feeb4c6e034db79c9553d0662e7798,28feeb4c6e034db79c9553d0662e7798,MITxPRO+AMxB+1T2018,vertical,Key Takeaways,310,4,3,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,28feeb4c6e034db79c9553d0662e7798,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c8a31966713e4ef18f4f06cd4a79d374,c8a31966713e4ef18f4f06cd4a79d374,MITxPRO+AMxB+1T2018,html,,311,1,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,28feeb4c6e034db79c9553d0662e7798,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@b137c20bf7dc43c5ad29f20c2b930041,b137c20bf7dc43c5ad29f20c2b930041,MITxPRO+AMxB+1T2018,vertical,Concept Questions,312,5,3,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@f732776055a94d8d8fd501519588bcc8,f732776055a94d8d8fd501519588bcc8,MITxPRO+AMxB+1T2018,problem,Question #1,313,1,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@71aa8975942747bfa496bcb179836244,71aa8975942747bfa496bcb179836244,MITxPRO+AMxB+1T2018,problem,Question #2,314,2,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@58bc915ba85341b48f20266cd8bf3050,58bc915ba85341b48f20266cd8bf3050,MITxPRO+AMxB+1T2018,problem,Question #3,315,3,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@ac3271c843024f538cfe21e21a0504e4,ac3271c843024f538cfe21e21a0504e4,MITxPRO+AMxB+1T2018,problem,Question #4,316,4,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@123565b06983431e9889eac59f1c0f7b,123565b06983431e9889eac59f1c0f7b,MITxPRO+AMxB+1T2018,problem,Question #5,317,5,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@44a49f1cf12f41508cd0ed01b3633f1d,44a49f1cf12f41508cd0ed01b3633f1d,MITxPRO+AMxB+1T2018,problem,Question #6,318,6,4,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@2271b4175af14d2aba281c0c130c6c98,2271b4175af14d2aba281c0c130c6c98,MITxPRO+AMxB+1T2018,sequential,Lamination (30 min),319,8,2,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@42a33fba8bca47c8924738363fa9dbd8,42a33fba8bca47c8924738363fa9dbd8,MITxPRO+AMxB+1T2018,vertical,Introduction to Lamination AM,320,1,3,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,42a33fba8bca47c8924738363fa9dbd8,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@61856830155142bcaeace6aa59bd78ff,61856830155142bcaeace6aa59bd78ff,MITxPRO+AMxB+1T2018,html,,321,1,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,42a33fba8bca47c8924738363fa9dbd8,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@b62c41bd1f7041b8af6a7c1ba244ed04,b62c41bd1f7041b8af6a7c1ba244ed04,MITxPRO+AMxB+1T2018,video,Introduction to Lamination AM,322,2,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,42a33fba8bca47c8924738363fa9dbd8,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@7d49c93e6d8248b5917ce5939b0ed199,7d49c93e6d8248b5917ce5939b0ed199,MITxPRO+AMxB+1T2018,html,,323,3,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,42a33fba8bca47c8924738363fa9dbd8,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@f19d7e14b75f40a8affd5c37ed115b20,f19d7e14b75f40a8affd5c37ed115b20,MITxPRO+AMxB+1T2018,vertical,Workflow: Paper LOM,324,2,3,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,f19d7e14b75f40a8affd5c37ed115b20,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@1016f8c2803e4955b2ecb470241bcd95,1016f8c2803e4955b2ecb470241bcd95,MITxPRO+AMxB+1T2018,html,,325,1,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,f19d7e14b75f40a8affd5c37ed115b20,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@6125768f1d5e42fb883dbc1aaa84223c,6125768f1d5e42fb883dbc1aaa84223c,MITxPRO+AMxB+1T2018,video,Paper LOM workflow,326,2,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,f19d7e14b75f40a8affd5c37ed115b20,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@290de671af174739bcd0df683b4afc67,290de671af174739bcd0df683b4afc67,MITxPRO+AMxB+1T2018,html,,327,3,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,f19d7e14b75f40a8affd5c37ed115b20,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@ffa7b6db0c274806b8ca9dcfb7faafb9,ffa7b6db0c274806b8ca9dcfb7faafb9,MITxPRO+AMxB+1T2018,vertical,Workflow: Metal LOM,328,3,3,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,ffa7b6db0c274806b8ca9dcfb7faafb9,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@39d452015e8545798e59a5722b3926e6,39d452015e8545798e59a5722b3926e6,MITxPRO+AMxB+1T2018,html,,329,1,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,ffa7b6db0c274806b8ca9dcfb7faafb9,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@fd0342488ee44853982aaf655e4e01bf,fd0342488ee44853982aaf655e4e01bf,MITxPRO+AMxB+1T2018,vertical,Materials and Length Scales,330,4,3,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fd0342488ee44853982aaf655e4e01bf,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@861189817e874a78b48adb13db4dd352,861189817e874a78b48adb13db4dd352,MITxPRO+AMxB+1T2018,html,,331,1,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fd0342488ee44853982aaf655e4e01bf,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@305af948e6fd418db8d32afcba8edec2,305af948e6fd418db8d32afcba8edec2,MITxPRO+AMxB+1T2018,html,,332,2,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fd0342488ee44853982aaf655e4e01bf,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@1e10c4909db04d90ae611fcb24527c0f,1e10c4909db04d90ae611fcb24527c0f,MITxPRO+AMxB+1T2018,html,,333,3,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fd0342488ee44853982aaf655e4e01bf,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@4dad542a27d5438ab0e7179614c6e87f,4dad542a27d5438ab0e7179614c6e87f,MITxPRO+AMxB+1T2018,vertical,Key Takeaways,334,5,3,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,4dad542a27d5438ab0e7179614c6e87f,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@21025d91f3cd4d4f858c2ec35764b5da,21025d91f3cd4d4f858c2ec35764b5da,MITxPRO+AMxB+1T2018,html,,335,1,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,4dad542a27d5438ab0e7179614c6e87f,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@fc45e1208cc449629108f395127643a3,fc45e1208cc449629108f395127643a3,MITxPRO+AMxB+1T2018,vertical,Concept Questions,336,6,3,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@1ed230eb23af43aab786739fdd13ea89,1ed230eb23af43aab786739fdd13ea89,MITxPRO+AMxB+1T2018,problem,Question #1,337,1,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@57aea84c635d4c42bdea24fcad7ddc04,57aea84c635d4c42bdea24fcad7ddc04,MITxPRO+AMxB+1T2018,problem,Question #2,338,2,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@7caa315a66164f50bd8b97b0f43dba18,7caa315a66164f50bd8b97b0f43dba18,MITxPRO+AMxB+1T2018,problem,Question #3,339,3,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@aef4930d74cd48de8d774741083e54bc,aef4930d74cd48de8d774741083e54bc,MITxPRO+AMxB+1T2018,problem,Question #4,340,4,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@c15d118c7742410aa670b99d4f796785,c15d118c7742410aa670b99d4f796785,MITxPRO+AMxB+1T2018,problem,Question #5,341,5,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@d4351e91190f4e08b308ceb76aa5cf06,d4351e91190f4e08b308ceb76aa5cf06,MITxPRO+AMxB+1T2018,problem,Question #6,342,6,4,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@chapter+block@aac9ff5e29434d098e2820d7337c7e04,aac9ff5e29434d098e2820d7337c7e04,MITxPRO+AMxB+1T2018,chapter,Week 3: Applications of Additive Manufacturing (5 hrs),343,6,1,aac9ff5e29434d098e2820d7337c7e04,,,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@431529d11c7247caa4dd184de11b0c39,431529d11c7247caa4dd184de11b0c39,MITxPRO+AMxB+1T2018,sequential,Welcome to Week 3 (5 min),344,1,2,aac9ff5e29434d098e2820d7337c7e04,431529d11c7247caa4dd184de11b0c39,,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@0d0e383d116d46399526cc4d24d62412,0d0e383d116d46399526cc4d24d62412,MITxPRO+AMxB+1T2018,vertical,Welcome to Week 3,345,1,3,aac9ff5e29434d098e2820d7337c7e04,431529d11c7247caa4dd184de11b0c39,0d0e383d116d46399526cc4d24d62412,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@efad98624b054b5fbe2cc340e3df324d,efad98624b054b5fbe2cc340e3df324d,MITxPRO+AMxB+1T2018,html,,346,1,4,aac9ff5e29434d098e2820d7337c7e04,431529d11c7247caa4dd184de11b0c39,0d0e383d116d46399526cc4d24d62412,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@09fe06fcddb044dbb16b33ff6fbdde1c,09fe06fcddb044dbb16b33ff6fbdde1c,MITxPRO+AMxB+1T2018,html,,347,2,4,aac9ff5e29434d098e2820d7337c7e04,431529d11c7247caa4dd184de11b0c39,0d0e383d116d46399526cc4d24d62412,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@01d3970358a742adba64112f8ffc61c7,01d3970358a742adba64112f8ffc61c7,MITxPRO+AMxB+1T2018,sequential,The Application Potential of AM,348,2,2,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@d71f75a27e8a4dc1a696c33b5366e38e,d71f75a27e8a4dc1a696c33b5366e38e,MITxPRO+AMxB+1T2018,vertical,Framing the Application Potential of AM,349,1,3,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c9543052dcba40b58909ec53da262aaa,c9543052dcba40b58909ec53da262aaa,MITxPRO+AMxB+1T2018,html,,350,1,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@3d412537e19344628642e97d2a0d1e3e,3d412537e19344628642e97d2a0d1e3e,MITxPRO+AMxB+1T2018,video,Framing the Application of Potential of AM,351,2,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@754173802659463ea74eee4d359bc6fc,754173802659463ea74eee4d359bc6fc,MITxPRO+AMxB+1T2018,html,,352,3,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@27a8801c431c4cc58d69b8ff02121f29,27a8801c431c4cc58d69b8ff02121f29,MITxPRO+AMxB+1T2018,problem,Question #1,353,4,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c916a881ccf146b68ec3e4781195bbd1,c916a881ccf146b68ec3e4781195bbd1,MITxPRO+AMxB+1T2018,html,,354,5,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@91a5b572a4d94cf9b9d2d8059952b7f1,91a5b572a4d94cf9b9d2d8059952b7f1,MITxPRO+AMxB+1T2018,vertical,Establishing a Business Case for AM,355,2,3,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@4037cb08917c43238c4691dbe8895637,4037cb08917c43238c4691dbe8895637,MITxPRO+AMxB+1T2018,html,,356,1,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@d5172470b4d443d7ba479af419b4f99b,d5172470b4d443d7ba479af419b4f99b,MITxPRO+AMxB+1T2018,video,Establishing a Business Case for AM,357,2,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c4a55bdf46eb40b1b10adc7df324e1f5,c4a55bdf46eb40b1b10adc7df324e1f5,MITxPRO+AMxB+1T2018,html,,358,3,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@f016c0f54ab84871a0700aa16ee7fa28,f016c0f54ab84871a0700aa16ee7fa28,MITxPRO+AMxB+1T2018,html,,359,4,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@310bb0618ec84817970f0320c6051b92,310bb0618ec84817970f0320c6051b92,MITxPRO+AMxB+1T2018,problem,Question #1,360,5,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@cc6de24a16d54830beca01a4787a5b4d,cc6de24a16d54830beca01a4787a5b4d,MITxPRO+AMxB+1T2018,problem,Question #2,361,6,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@20aaaaf046c347828ff18e07bfc3ab4f,20aaaaf046c347828ff18e07bfc3ab4f,MITxPRO+AMxB+1T2018,problem,Question #3,362,7,4,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@72b9db0a685b43bb92025e36a1944d51,72b9db0a685b43bb92025e36a1944d51,MITxPRO+AMxB+1T2018,sequential,Prototyping (40 min),363,3,2,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@a6e8848f53f948479ae256d5f94e2994,a6e8848f53f948479ae256d5f94e2994,MITxPRO+AMxB+1T2018,vertical,Prototyping: Introduction,364,1,3,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,a6e8848f53f948479ae256d5f94e2994,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@5cc9c5960b654f42829ef46a9c3a1444,5cc9c5960b654f42829ef46a9c3a1444,MITxPRO+AMxB+1T2018,html,,365,1,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,a6e8848f53f948479ae256d5f94e2994,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@2bf99056a1334687af678c320a55b6bd,2bf99056a1334687af678c320a55b6bd,MITxPRO+AMxB+1T2018,vertical,Accelerated Product Development: Frito Lay Potato Chips,366,2,3,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,2bf99056a1334687af678c320a55b6bd,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@f258df5b93ec4688a59d208391ca6a7f,f258df5b93ec4688a59d208391ca6a7f,MITxPRO+AMxB+1T2018,html,,367,1,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,2bf99056a1334687af678c320a55b6bd,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@88cd5941c09b4672a149fadc6d0bcb17,88cd5941c09b4672a149fadc6d0bcb17,MITxPRO+AMxB+1T2018,vertical,Iterative Customer Testing: Jamber Coffee Mug,368,3,3,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,88cd5941c09b4672a149fadc6d0bcb17,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c41b9b59311243a1bbe7af884c0ab883,c41b9b59311243a1bbe7af884c0ab883,MITxPRO+AMxB+1T2018,html,,369,1,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,88cd5941c09b4672a149fadc6d0bcb17,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@39f4e629846740ff976c56679671325c,39f4e629846740ff976c56679671325c,MITxPRO+AMxB+1T2018,vertical,Prototype Investment Casting: Vaupell and 3D Systems,370,4,3,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,39f4e629846740ff976c56679671325c,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@b233e1e427114fad9d1e90757aeb33cd,b233e1e427114fad9d1e90757aeb33cd,MITxPRO+AMxB+1T2018,html,,371,1,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,39f4e629846740ff976c56679671325c,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@6fe8221f1f1d48f791cb0a11dce6cdb1,6fe8221f1f1d48f791cb0a11dce6cdb1,MITxPRO+AMxB+1T2018,vertical,Surgical Planning,372,5,3,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@8feb7788f1184ed2ad654a08738e6e3b,8feb7788f1184ed2ad654a08738e6e3b,MITxPRO+AMxB+1T2018,html,,373,1,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@2d680713e46d48f1a8483813fdf8eaad,2d680713e46d48f1a8483813fdf8eaad,MITxPRO+AMxB+1T2018,video,Virtual Surgical Planning,374,2,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c662ca6bf6ce446fa8ee92f993cb42bd,c662ca6bf6ce446fa8ee92f993cb42bd,MITxPRO+AMxB+1T2018,html,,375,3,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@d88b1dd362154e4783fa29ef8cc2fd69,d88b1dd362154e4783fa29ef8cc2fd69,MITxPRO+AMxB+1T2018,video,Video,376,4,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@f14425127dba4b258a68af0d11e1ee2b,f14425127dba4b258a68af0d11e1ee2b,MITxPRO+AMxB+1T2018,vertical,Large-Size Prototyping: Villeroy & Boch with BigRep,377,6,3,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,f14425127dba4b258a68af0d11e1ee2b,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@664871c85f90481e8ce08ed81e13204f,664871c85f90481e8ce08ed81e13204f,MITxPRO+AMxB+1T2018,html,,378,1,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,f14425127dba4b258a68af0d11e1ee2b,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@addc582e93ef43d5a647d5a27f89866e,addc582e93ef43d5a647d5a27f89866e,MITxPRO+AMxB+1T2018,video,Video,379,2,4,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,f14425127dba4b258a68af0d11e1ee2b,0,0,0,0,1,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@de7406a37fe84b7faac4d88619abf155,de7406a37fe84b7faac4d88619abf155,MITxPRO+AMxB+1T2018,vertical,Prototype Mold Tooling: Built-Rite with Desktop Metal,380,7,3,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,de7406a37fe84b7faac4d88619abf155,0,0,0,0,1,0,0,0,0,0
